price,distance,height,seating_angle,visibility,turns_visible,track_length_visible,range_visible,seat_type,sun_cover,rain_cover,speed_category,overtake_probability,braking_zone,tickets_sold_first_hour
3919,142,9,64,86,3,345,96,VIP,0.42,0.66,Slow,0.21,1,204.4
815,137,30,18,96,1,201,232,General,0.81,0.26,Slow,0.6,1,87.3
2448,79,27,26,74,3,320,154,VIP,0.07,0.76,Fast,0.31,1,172.4
175,114,24,13,66,0,230,111,General,0.74,0.63,Medium,0.3,0,100.1
4407,23,16,80,51,4,461,278,General,0.5,0.97,Slow,0.17,1,217.6
1278,90,23,10,96,0,321,245,Premium,0.58,0.38,Fast,0.49,1,153.3
2781,152,32,41,41,4,164,138,General,0.36,0.66,Fast,0.7,1,133.9
3655,186,19,78,70,3,463,196,General,0.12,0.17,Fast,0.89,1,219.8
4357,34,6,32,48,3,481,32,General,0.15,0.99,Fast,0.27,1,232.5
612,14,14,59,70,1,367,33,Premium,0.83,0.54,Fast,0.32,1,179.4
4371,171,8,76,67,0,312,108,General,0.35,0.36,Fast,0.47,1,216.6
2042,123,12,46,54,3,163,274,General,0.27,0.32,Medium,0.38,1,193.6
1752,5,22,40,50,0,476,322,General,0.71,0.15,Medium,0.81,0,183.5
3204,160,32,36,58,0,292,10,General,0.62,0.0,Fast,0.75,0,158.5
3068,76,24,64,90,3,366,143,VIP,0.24,0.26,Fast,0.55,1,246.1
3769,186,0,12,91,4,270,317,General,0.51,0.53,Medium,0.51,0,220.8
3964,10,27,24,84,0,420,322,VIP,0.25,0.63,Medium,0.31,0,244.6
472,153,23,87,95,2,442,379,General,0.83,0.9,Fast,0.48,1,161.4
1512,31,12,55,88,3,274,143,Premium,0.13,0.0,Fast,0.24,1,200.4
1119,95,13,17,89,0,417,439,General,0.35,0.31,Fast,0.73,0,200.8
1956,156,5,9,87,0,121,241,VIP,0.77,0.35,Fast,0.67,0,124.3
2502,163,25,83,52,0,442,62,Premium,0.07,0.45,Fast,0.12,1,163.1
2757,11,7,20,68,3,211,201,General,0.2,0.85,Medium,0.37,0,265.9
3800,12,3,52,58,4,430,401,Premium,0.03,0.39,Medium,0.45,1,322.4
4614,40,7,58,51,3,138,20,Premium,0.81,0.84,Fast,0.23,1,214.5
2380,10,3,35,61,2,206,376,General,0.17,0.22,Fast,0.6,0,198.5
3298,78,24,83,60,0,262,424,General,0.58,0.42,Medium,0.19,0,223.0
4404,69,30,70,41,1,118,35,Premium,0.31,0.45,Fast,0.34,0,158.7
3515,122,25,62,93,4,249,406,Premium,0.22,0.73,Fast,0.66,1,234.2
3659,11,17,7,41,4,163,262,Premium,0.81,0.24,Medium,0.31,0,226.0
3751,10,30,32,59,2,251,427,General,0.49,0.87,Medium,0.59,1,220.8
1531,44,26,53,61,0,351,224,General,0.68,0.71,Medium,0.18,1,169.5
4277,125,23,2,65,0,173,374,Premium,0.12,0.77,Fast,0.65,0,195.8
1440,86,20,70,51,3,293,338,Premium,0.01,0.7,Fast,0.33,1,138.8
974,166,11,6,50,1,314,345,General,0.19,0.34,Fast,0.77,1,118.8
2121,112,21,0,92,0,103,305,VIP,0.45,0.24,Medium,0.67,0,151.4
2897,20,0,29,69,3,387,272,Premium,0.55,0.97,Fast,0.19,0,237.4
2313,15,2,37,62,0,106,142,General,0.68,0.26,Medium,0.39,0,133.3
2076,84,8,83,55,1,178,363,General,0.03,0.98,Fast,0.53,0,169.3
1544,88,23,62,62,3,163,345,Premium,0.69,0.84,Medium,0.49,0,164.7
2112,181,20,63,84,0,208,33,Premium,0.64,0.41,Medium,0.53,0,116.3
3027,141,17,8,62,4,325,183,Premium,0.41,0.16,Fast,0.74,0,160.4
3421,127,20,21,71,3,265,191,General,0.7,0.51,Medium,0.57,0,185.7
4583,186,22,27,67,3,183,106,VIP,0.31,0.86,Medium,0.3,0,189.1
887,9,26,16,75,0,398,224,VIP,0.61,0.2,Fast,0.21,0,182.7
2589,6,32,18,83,1,352,163,General,0.58,0.85,Medium,0.14,0,185.1
1495,58,32,24,52,4,124,196,General,0.38,0.27,Slow,0.46,1,163.2
2015,30,5,8,84,1,264,65,General,0.45,0.88,Fast,0.85,0,169.5
2775,113,15,75,91,4,116,339,Premium,0.69,0.25,Fast,0.15,1,242.9
2832,163,30,76,91,4,256,456,General,0.25,0.12,Medium,0.4,0,154.5
3781,164,11,15,71,3,382,11,General,0.11,0.41,Medium,0.83,1,201.5
4198,50,15,12,81,0,307,152,Premium,0.34,0.29,Medium,0.59,1,261.5
3971,33,16,68,41,0,472,361,Premium,0.26,0.47,Slow,0.38,1,244.3
2959,10,32,67,81,1,370,432,General,0.48,0.86,Fast,0.35,1,205.2
1268,54,18,71,47,1,175,292,Premium,0.09,0.95,Medium,0.87,0,179.0
3546,116,9,30,53,1,413,397,VIP,0.04,0.74,Medium,0.17,1,222.4
2499,184,29,2,78,3,278,124,Premium,0.72,0.84,Fast,0.38,1,138.1
4627,60,17,85,90,4,208,298,Premium,0.83,0.34,Medium,0.59,0,278.7
4479,78,4,22,86,3,287,157,VIP,0.57,0.8,Fast,0.45,1,196.5
426,62,3,42,72,2,409,153,General,0.57,0.42,Medium,0.4,0,174.7
1139,161,28,63,96,4,422,306,General,0.57,0.14,Medium,0.3,0,138.7
531,117,29,6,91,3,241,15,General,0.63,0.33,Fast,0.72,0,141.8
3754,31,4,5,79,2,196,52,General,0.6,0.39,Fast,0.78,0,211.9
1270,53,26,24,97,4,437,58,Premium,0.41,0.25,Slow,0.53,0,195.3
681,140,6,83,77,2,134,313,Premium,0.7,0.47,Fast,0.67,0,140.0
1063,145,7,71,61,3,339,367,Premium,0.27,0.32,Fast,0.57,1,176.5
2720,137,6,25,47,4,283,144,VIP,0.73,0.54,Fast,0.25,1,152.6
2383,103,8,29,68,2,164,397,VIP,0.15,0.83,Fast,0.88,1,220.1
1319,46,23,63,64,1,209,429,Premium,0.14,0.37,Medium,0.41,1,234.6
1507,165,29,60,76,3,337,352,General,0.68,0.55,Fast,0.57,1,128.2
1284,123,17,43,54,3,155,163,Premium,0.19,0.66,Fast,0.85,1,108.7
2049,180,12,11,88,2,405,419,General,0.52,0.12,Fast,0.71,0,190.4
2307,89,16,74,80,4,177,25,General,0.63,0.08,Medium,0.88,0,198.5
2870,142,21,11,51,0,282,275,General,0.21,0.13,Slow,0.13,0,164.5
3891,53,14,24,95,3,164,448,VIP,0.32,0.65,Medium,0.59,1,257.2
373,24,14,7,80,2,383,47,VIP,0.37,0.09,Fast,0.74,0,224.2
1067,48,29,7,46,4,160,156,General,0.61,0.2,Fast,0.64,1,154.2
302,49,27,34,81,0,183,347,Premium,0.12,0.37,Fast,0.48,1,143.0
1694,88,10,14,61,0,236,323,Premium,0.29,0.97,Medium,0.87,1,153.1
3561,41,6,65,90,4,232,132,VIP,0.12,0.66,Medium,0.47,0,234.0
4661,26,27,30,71,2,130,327,General,0.75,0.57,Slow,0.69,0,192.8
498,146,2,20,95,0,397,199,General,0.19,0.1,Fast,0.64,1,208.3
3337,81,25,68,56,1,228,409,VIP,0.45,0.14,Fast,0.52,0,193.8
2672,117,13,48,96,2,292,149,VIP,0.63,0.66,Fast,0.7,1,195.1
881,142,27,13,44,1,140,337,VIP,0.2,0.78,Slow,0.84,1,144.6
2073,164,20,11,88,0,175,216,Premium,0.65,0.83,Slow,0.54,0,84.6
4243,163,31,38,80,3,455,377,General,0.44,0.01,Fast,0.56,1,231.4
4102,83,30,4,78,4,203,394,General,0.62,0.72,Slow,0.79,1,183.1
4425,153,30,41,92,4,385,424,Premium,0.36,0.25,Fast,0.58,0,210.3
4164,13,14,62,58,3,287,178,Premium,0.47,0.64,Slow,0.77,1,249.0
4322,157,1,26,82,4,422,443,General,0.05,0.6,Slow,0.67,0,249.5
3790,104,16,88,54,1,205,136,General,0.61,0.13,Medium,0.3,0,178.0
4236,160,29,47,65,2,184,117,General,0.51,0.59,Fast,0.42,0,192.0
1864,159,12,0,40,2,293,77,General,0.19,0.94,Slow,0.17,1,106.1
2384,96,10,2,59,0,282,54,Premium,0.35,0.35,Fast,0.68,1,206.7
1477,43,27,64,57,0,215,72,Premium,0.29,0.45,Fast,0.49,1,180.4
2779,98,25,8,91,4,132,192,General,0.74,0.41,Slow,0.23,0,142.3
4505,135,5,33,67,2,350,56,General,0.68,0.42,Slow,0.72,1,244.3
3866,129,18,82,53,1,232,297,Premium,0.01,0.54,Fast,0.82,0,173.7
2066,101,3,12,81,0,301,389,General,0.35,0.84,Fast,0.63,1,189.1
871,162,29,54,75,4,448,274,General,0.21,0.6,Fast,0.1,1,172.6
3232,155,25,36,57,4,123,214,Premium,0.26,0.7,Slow,0.77,0,181.4
571,47,15,67,78,2,349,120,General,0.72,0.92,Fast,0.69,0,129.2
594,30,28,0,78,2,337,448,General,0.39,0.66,Fast,0.35,0,173.1
3325,88,13,3,59,1,222,108,General,0.01,0.16,Slow,0.43,0,186.1
2658,82,10,17,41,0,413,121,Premium,0.15,0.55,Fast,0.79,0,175.9
2122,45,26,43,97,0,163,379,Premium,0.61,0.52,Medium,0.71,1,187.4
4120,98,13,16,44,4,296,85,General,0.45,0.85,Fast,0.45,1,172.4
3869,83,22,41,94,2,464,243,General,0.54,0.18,Fast,0.29,0,259.8
1460,122,17,87,81,1,418,356,General,0.83,0.92,Medium,0.89,0,154.5
3626,184,10,66,53,1,138,386,General,0.75,0.02,Slow,0.88,0,182.2
2490,183,25,56,64,2,451,124,General,0.34,0.17,Slow,0.45,1,160.5
504,18,5,33,55,3,324,52,VIP,0.04,0.43,Fast,0.76,0,170.0
602,92,0,75,46,2,108,363,Premium,0.6,0.62,Fast,0.29,0,152.2
2619,83,17,51,81,2,380,15,Premium,0.09,0.67,Medium,0.54,1,175.5
149,47,20,65,68,3,131,160,General,0.64,0.27,Fast,0.86,0,116.9
1468,155,2,84,47,1,476,78,VIP,0.16,0.77,Fast,0.2,1,147.4
2154,122,13,32,50,3,293,447,VIP,0.77,0.96,Fast,0.84,1,170.2
2198,7,14,83,71,2,399,224,Premium,0.02,0.51,Slow,0.3,1,237.5
637,81,21,42,86,3,315,24,General,0.23,0.18,Medium,0.62,1,185.7
1928,33,11,14,97,1,486,61,General,0.79,0.04,Fast,0.35,0,204.2
3750,146,28,2,86,0,418,47,General,0.84,0.6,Fast,0.26,1,152.1
611,139,14,39,98,4,374,189,VIP,0.52,0.15,Fast,0.8,0,197.8
3467,33,7,58,83,3,130,227,General,0.64,0.99,Fast,0.49,0,196.8
3366,53,11,83,47,3,252,224,General,0.04,0.93,Fast,0.35,0,197.1
3764,73,20,50,52,1,276,386,Premium,0.52,0.07,Slow,0.3,1,207.6
2088,68,3,74,50,1,356,180,VIP,0.54,0.62,Fast,0.8,1,237.6
3992,85,1,57,63,2,192,442,General,0.19,0.7,Fast,0.19,0,229.1
4751,144,13,46,74,0,346,306,General,0.45,0.39,Fast,0.51,0,215.4
3767,155,23,68,95,1,459,310,General,0.62,0.03,Medium,0.24,0,203.3
4201,124,23,21,80,3,396,347,General,0.71,0.3,Medium,0.22,1,244.4
250,172,2,23,74,2,350,58,VIP,0.8,0.05,Medium,0.37,0,118.0
989,161,24,41,78,0,283,253,General,0.05,0.97,Medium,0.76,1,168.8
2443,91,7,9,56,1,361,438,General,0.75,0.07,Medium,0.83,0,215.4
2763,98,17,48,50,3,380,237,General,0.34,0.77,Medium,0.51,1,192.0
1440,111,12,66,94,1,319,292,VIP,0.82,0.36,Medium,0.75,1,191.0
3013,20,15,85,44,2,223,168,Premium,0.15,0.64,Fast,0.59,1,210.5
4450,41,15,43,47,4,404,304,VIP,0.01,0.09,Medium,0.12,1,310.5
2353,26,28,71,57,3,164,411,General,0.53,0.28,Medium,0.12,0,170.4
3561,165,0,40,67,1,143,227,VIP,0.46,0.75,Fast,0.38,0,196.5
1260,152,1,87,83,0,393,424,Premium,0.51,0.52,Fast,0.26,0,192.8
1456,107,11,72,68,0,201,28,General,0.84,0.61,Fast,0.39,1,118.9
74,150,7,19,83,0,163,388,General,0.47,0.12,Medium,0.84,0,201.1
768,35,29,31,91,2,170,413,General,0.23,0.65,Fast,0.53,0,168.4
4477,142,11,33,74,2,318,220,VIP,0.54,0.38,Fast,0.15,0,226.1
2439,42,19,70,89,2,459,50,Premium,0.27,0.49,Fast,0.27,1,248.4
1699,114,21,46,93,3,303,45,General,0.68,0.82,Medium,0.87,0,194.0
1616,119,25,67,81,4,340,244,General,0.76,0.95,Medium,0.29,1,157.9
3745,36,31,28,47,1,269,145,VIP,0.28,0.15,Medium,0.34,0,217.3
4528,97,23,57,53,4,429,293,General,0.77,0.44,Fast,0.11,1,238.9
2431,33,17,38,87,1,374,64,VIP,0.74,0.95,Fast,0.14,0,210.3
3010,24,20,23,46,3,326,84,General,0.08,0.72,Fast,0.35,1,191.1
922,162,7,25,87,1,445,75,VIP,0.19,0.73,Slow,0.52,0,134.9
4528,57,16,28,78,4,144,382,General,0.51,0.13,Fast,0.22,1,219.2
4045,131,2,48,59,3,125,151,Premium,0.59,0.19,Slow,0.47,1,225.9
1900,150,15,12,60,1,351,131,Premium,0.32,0.21,Slow,0.32,1,131.0
589,155,6,2,41,1,471,155,VIP,0.52,0.19,Fast,0.56,1,150.2
2615,182,4,61,76,2,314,335,Premium,0.51,0.26,Fast,0.85,0,218.0
2397,38,20,43,54,4,136,22,Premium,0.44,0.47,Slow,0.65,0,179.3
1422,135,9,69,66,3,227,64,Premium,0.64,0.39,Slow,0.53,1,138.0
2542,57,27,66,42,1,333,367,General,0.84,1.0,Fast,0.14,1,138.4
4606,106,21,57,94,4,411,421,VIP,0.57,0.1,Fast,0.72,0,273.1
3467,177,18,23,64,2,449,305,VIP,0.81,0.32,Fast,0.85,1,161.8
4017,80,13,12,46,2,378,436,VIP,0.04,0.45,Slow,0.23,0,230.8
2766,44,19,80,54,0,378,179,Premium,0.74,0.15,Slow,0.52,0,193.9
3865,116,3,51,57,3,350,15,VIP,0.6,0.58,Fast,0.8,1,201.3
2288,101,26,69,72,3,480,451,General,0.26,0.12,Fast,0.49,1,241.9
141,55,21,84,87,3,182,105,General,0.08,0.73,Fast,0.46,1,181.7
2090,54,21,20,96,2,221,122,General,0.12,0.67,Fast,0.73,1,197.8
545,156,23,12,89,4,272,324,General,0.73,0.45,Fast,0.42,0,145.1
676,62,13,55,90,1,394,384,General,0.18,0.26,Fast,0.7,1,208.4
1144,5,11,19,53,4,396,318,General,0.84,0.79,Fast,0.48,0,220.0
4088,156,31,76,93,1,176,432,General,0.39,0.44,Fast,0.77,0,200.7
727,107,19,30,52,0,348,307,Premium,0.48,0.33,Medium,0.23,0,137.4
1531,23,16,28,92,0,390,76,Premium,0.19,0.78,Fast,0.46,1,207.7
4436,98,13,22,94,3,160,237,Premium,0.71,0.85,Fast,0.2,1,184.6
3850,181,6,88,64,0,317,271,General,0.38,0.34,Fast,0.39,0,190.4
281,98,32,0,59,3,109,110,Premium,0.24,0.24,Fast,0.48,1,145.4
2137,8,21,27,94,3,210,419,General,0.3,0.77,Medium,0.38,0,222.3
1795,77,5,30,50,3,158,295,General,0.02,0.77,Slow,0.41,1,165.7
762,142,2,45,73,2,410,45,Premium,0.5,0.77,Medium,0.72,1,161.4
4459,109,3,74,96,0,232,147,Premium,0.02,0.75,Medium,0.83,1,217.6
3282,69,12,79,43,1,197,369,Premium,0.58,0.54,Medium,0.54,0,180.6
2713,111,16,6,91,1,448,67,General,0.78,0.96,Fast,0.65,1,199.1
1495,144,2,22,61,4,228,356,General,0.63,0.46,Medium,0.55,0,152.8
2680,75,29,82,95,0,182,273,VIP,0.7,0.42,Slow,0.43,0,143.8
3117,115,27,71,47,0,126,336,General,0.83,0.48,Slow,0.79,1,156.6
2762,6,9,76,83,4,111,221,VIP,0.11,0.13,Fast,0.65,0,274.9
4544,172,2,52,75,2,113,325,General,0.71,0.07,Fast,0.59,0,171.4
153,89,19,88,75,0,323,417,Premium,0.68,0.26,Medium,0.68,1,157.4
1376,75,24,24,67,3,182,100,General,0.66,0.03,Medium,0.46,0,157.9
3957,170,9,14,44,3,199,14,Premium,0.29,0.89,Fast,0.47,0,164.5
2221,149,19,59,86,0,397,402,General,0.19,0.97,Slow,0.84,1,165.9
4397,113,17,0,63,2,428,317,General,0.42,0.72,Medium,0.55,0,213.2
2941,52,17,54,47,2,286,304,General,0.7,0.46,Fast,0.85,0,230.7
3859,107,21,67,71,0,220,286,General,0.26,0.97,Fast,0.67,1,200.6
1030,142,32,48,79,3,122,359,Premium,0.2,0.34,Medium,0.41,0,147.9
1874,106,29,11,91,0,394,410,VIP,0.13,0.29,Medium,0.39,0,136.4
2752,166,21,63,49,3,367,421,General,0.74,0.6,Medium,0.36,1,196.5
2181,107,19,29,57,2,415,102,VIP,0.35,0.79,Medium,0.23,0,123.1
329,20,32,43,80,1,463,79,VIP,0.35,0.54,Medium,0.24,1,201.1
4623,65,3,84,54,2,303,138,General,0.06,0.31,Slow,0.65,1,229.1
2223,92,10,76,80,3,275,112,General,0.63,0.96,Fast,0.89,0,209.2
2520,121,4,20,49,2,309,217,Premium,0.22,0.5,Fast,0.16,0,221.6
846,119,23,5,64,1,328,319,VIP,0.24,0.92,Fast,0.34,0,126.6
2878,65,26,1,53,1,482,154,General,0.48,0.04,Slow,0.35,0,180.6
1325,82,2,77,76,4,271,397,VIP,0.35,0.38,Fast,0.61,0,209.7
4343,26,23,28,43,1,199,29,Premium,0.42,0.25,Medium,0.81,1,234.3
2200,62,22,37,74,1,397,290,Premium,0.66,0.5,Fast,0.51,0,193.1
4093,174,0,88,46,1,253,408,VIP,0.45,0.52,Fast,0.78,1,190.3
2867,68,15,77,74,3,129,447,VIP,0.61,0.39,Fast,0.12,1,210.5
2679,151,21,17,56,2,178,168,General,0.81,0.86,Fast,0.6,1,156.6
3828,64,26,74,52,2,215,41,VIP,0.28,0.82,Slow,0.67,0,186.0
607,98,7,71,95,1,230,250,VIP,0.57,0.78,Fast,0.72,0,164.6
2211,20,6,26,59,0,356,286,Premium,0.55,0.37,Medium,0.36,0,190.5
487,83,19,22,56,4,224,364,General,0.19,0.75,Fast,0.18,1,147.7
2633,102,1,52,40,0,392,142,General,0.55,0.9,Fast,0.54,0,178.7
2276,112,12,86,64,0,433,192,VIP,0.45,0.88,Medium,0.28,1,156.7
1449,125,6,71,97,1,476,82,Premium,0.36,0.14,Fast,0.51,0,185.2
3118,74,25,24,92,1,325,102,Premium,0.53,0.37,Medium,0.75,1,187.3
3871,186,17,25,53,1,262,455,VIP,0.3,0.15,Fast,0.34,1,152.5
3415,143,9,3,73,1,241,14,General,0.18,0.77,Fast,0.51,1,184.6
4687,28,20,5,76,0,346,445,General,0.75,0.46,Medium,0.43,0,232.0
1474,136,15,20,46,1,297,211,General,0.49,0.13,Slow,0.49,0,130.2
682,130,27,46,65,4,471,17,General,0.61,0.53,Slow,0.39,1,143.4
826,179,19,47,89,0,314,386,General,0.62,0.37,Medium,0.36,1,141.2
3218,159,30,79,54,4,283,308,Premium,0.36,0.99,Slow,0.59,0,146.2
4012,183,10,50,95,3,174,77,Premium,0.75,0.67,Fast,0.23,1,172.9
2549,80,19,43,93,0,270,336,Premium,0.47,0.1,Fast,0.77,0,207.9
200,173,5,87,43,0,339,98,General,0.31,0.37,Medium,0.47,0,129.8
410,40,5,84,85,3,342,247,Premium,0.47,0.43,Medium,0.82,1,245.8
75,180,19,44,94,1,392,368,VIP,0.38,0.14,Fast,0.12,0,140.0
1499,110,4,4,44,0,363,199,General,0.08,0.76,Fast,0.23,0,143.0
123,91,17,46,51,1,272,25,General,0.24,0.91,Fast,0.82,0,99.9
3591,58,18,3,47,4,195,185,Premium,0.45,0.17,Medium,0.11,0,182.5
3174,64,7,18,63,4,424,142,General,0.8,0.95,Slow,0.27,1,187.0
3399,51,6,53,64,1,472,314,Premium,0.6,0.45,Fast,0.84,0,256.5
1083,76,4,85,75,1,250,199,Premium,0.09,0.16,Slow,0.28,1,202.6
4258,119,23,70,40,4,407,449,VIP,0.23,0.2,Slow,0.56,1,247.0
4690,170,18,1,53,4,172,396,General,0.32,0.2,Fast,0.57,0,183.2
3594,128,2,12,52,3,153,262,VIP,0.76,0.41,Medium,0.81,0,204.8
4645,10,30,11,97,3,321,301,VIP,0.62,0.86,Medium,0.47,0,238.6
4023,21,10,26,42,0,126,430,General,0.82,0.3,Slow,0.27,1,220.2
1543,116,22,46,63,1,335,421,General,0.72,0.4,Medium,0.27,1,166.3
510,97,27,28,49,4,266,202,VIP,0.14,0.95,Slow,0.68,1,145.0
3435,5,2,33,40,3,468,199,VIP,0.11,0.62,Fast,0.8,0,285.7
1283,20,18,42,73,1,242,447,VIP,0.56,0.17,Slow,0.16,0,183.6
1314,132,6,26,63,1,335,454,General,0.69,0.75,Fast,0.25,0,160.2
58,27,1,84,95,2,415,160,General,0.52,0.63,Medium,0.48,0,183.6
4243,155,2,11,57,3,202,364,General,0.53,0.58,Fast,0.29,0,193.3
955,127,20,1,63,4,183,275,General,0.19,0.48,Medium,0.51,0,135.9
4630,20,17,79,49,2,116,259,VIP,0.24,0.83,Fast,0.32,0,198.5
3866,19,11,42,78,1,139,293,VIP,0.58,0.59,Fast,0.23,1,177.2
3359,128,0,17,96,4,193,370,General,0.72,0.84,Medium,0.4,1,177.7
2602,160,31,64,43,1,267,79,General,0.53,0.73,Fast,0.45,0,109.0
3173,143,22,88,83,0,357,295,General,0.59,0.55,Fast,0.57,0,196.5
766,100,10,29,59,3,320,47,General,0.02,0.4,Medium,0.49,0,182.3
4030,120,23,48,97,4,422,69,VIP,0.18,0.74,Medium,0.41,1,200.7
1473,156,14,32,78,0,255,360,General,0.51,1.0,Fast,0.34,0,127.1
1488,140,2,58,58,0,451,190,General,0.45,0.39,Fast,0.39,0,132.7
3975,90,20,63,81,3,138,64,General,0.83,0.11,Medium,0.78,1,185.0
2270,10,11,1,89,2,172,242,Premium,0.14,0.56,Fast,0.75,0,193.0
3687,154,2,39,68,0,483,404,Premium,0.51,0.91,Medium,0.38,0,181.6
1686,164,12,24,87,4,312,168,General,0.75,0.22,Fast,0.87,1,176.7
1001,156,12,53,55,0,317,198,General,0.39,0.65,Slow,0.3,1,77.4
3986,37,31,31,56,3,122,155,General,0.37,0.67,Fast,0.82,1,233.5
3971,95,4,16,63,2,132,400,General,0.19,0.51,Fast,0.88,1,215.1
1874,65,13,50,74,1,412,40,General,0.21,0.36,Slow,0.16,0,161.6
3231,123,5,73,85,0,242,56,General,0.56,0.46,Slow,0.27,0,190.9
1535,33,20,2,75,1,394,187,General,0.73,0.54,Medium,0.73,0,158.0
1999,114,26,7,46,2,204,424,General,0.15,0.03,Fast,0.21,1,170.2
3846,54,15,54,67,0,326,264,General,0.48,0.12,Medium,0.61,0,263.9
908,167,21,12,64,2,174,278,General,0.73,0.29,Medium,0.89,1,152.9
4404,115,15,76,82,1,437,331,Premium,0.13,0.41,Medium,0.11,1,252.4
3452,19,28,5,92,4,266,25,General,0.34,0.09,Fast,0.78,0,253.7
4730,151,8,85,67,0,249,94,VIP,0.38,0.97,Slow,0.56,1,232.1
640,152,19,69,40,4,350,456,General,0.18,0.34,Fast,0.21,1,151.7
1156,121,23,47,86,4,258,296,VIP,0.61,0.71,Fast,0.79,1,207.5
2619,107,7,75,46,2,368,293,General,0.35,0.99,Medium,0.22,0,149.1
393,146,28,2,60,1,198,42,General,0.69,0.45,Medium,0.13,1,49.4
55,84,11,54,79,0,225,220,VIP,0.2,0.88,Fast,0.45,0,173.9
3213,29,31,89,68,3,219,274,VIP,0.35,0.51,Fast,0.12,1,217.1
573,18,26,29,40,0,476,48,General,0.76,0.56,Fast,0.19,0,126.4
486,37,10,0,73,0,445,447,General,0.22,0.7,Fast,0.14,0,182.8
4364,138,14,30,64,4,272,417,VIP,0.31,0.53,Fast,0.37,1,215.0
2394,82,5,83,92,2,479,317,General,0.2,0.16,Slow,0.59,0,255.3
1069,156,1,69,83,3,260,15,VIP,0.21,0.44,Medium,0.48,0,152.8
1761,68,4,79,90,2,461,293,General,0.42,0.12,Fast,0.17,0,213.6
2690,149,9,7,49,1,282,452,General,0.5,0.55,Medium,0.26,0,150.1
3947,126,22,61,52,4,426,276,Premium,0.07,0.39,Slow,0.33,0,204.4
1063,168,4,7,93,0,427,112,General,0.13,0.05,Fast,0.61,0,184.7
1736,60,6,38,92,0,383,187,General,0.82,0.43,Slow,0.89,1,211.5
3096,77,28,84,40,1,419,226,General,0.25,0.9,Medium,0.43,1,207.2
3450,137,29,47,68,1,107,176,Premium,0.47,0.67,Medium,0.62,1,138.8
4657,5,17,46,60,3,225,447,Premium,0.6,0.13,Fast,0.67,1,288.4
133,40,28,55,83,0,145,122,General,0.38,0.1,Medium,0.85,1,133.5
4366,181,12,40,67,3,373,432,VIP,0.55,0.5,Medium,0.82,1,206.8
1241,83,4,51,84,4,128,122,VIP,0.73,0.45,Fast,0.47,0,179.7
4444,161,6,89,62,2,334,388,Premium,0.6,0.07,Medium,0.54,0,199.3
1909,40,25,43,71,0,136,248,VIP,0.21,0.8,Fast,0.69,0,205.4
4589,18,2,78,65,1,278,14,General,0.15,0.22,Fast,0.85,1,289.4
145,39,20,37,76,1,449,390,Premium,0.78,0.69,Fast,0.27,1,139.0
4642,133,7,59,62,3,226,29,General,0.1,0.21,Fast,0.72,0,184.4
2048,119,9,58,94,4,127,295,General,0.17,0.27,Fast,0.48,0,197.2
3606,133,28,8,52,1,433,407,VIP,0.48,0.31,Fast,0.53,1,195.9
1270,75,30,74,52,0,227,382,General,0.14,0.27,Medium,0.63,0,152.0
3447,175,12,6,46,1,282,381,Premium,0.11,0.53,Fast,0.78,1,208.8
2038,127,21,15,48,3,216,338,General,0.6,0.73,Medium,0.35,1,199.8
1437,31,13,39,92,4,393,109,VIP,0.33,0.68,Slow,0.64,1,220.3
4371,71,28,14,67,1,400,377,Premium,0.55,0.24,Medium,0.38,0,173.7
1944,83,14,27,72,2,196,226,VIP,0.03,0.09,Slow,0.66,0,158.5
869,16,26,33,80,0,423,310,VIP,0.46,0.54,Slow,0.61,1,210.4
3996,146,4,83,79,1,136,374,General,0.57,0.66,Fast,0.82,0,187.8
3030,83,15,85,45,2,385,229,General,0.48,0.49,Slow,0.31,1,189.7
3912,127,3,38,58,4,349,34,Premium,0.44,0.87,Slow,0.38,1,205.9
376,116,0,10,77,3,448,427,VIP,0.1,0.13,Medium,0.71,0,221.8
1511,119,1,11,67,0,450,28,Premium,0.33,0.89,Fast,0.38,0,127.4
208,133,19,51,82,2,282,168,Premium,0.11,0.54,Fast,0.7,1,157.8
555,46,5,84,91,3,455,231,General,0.29,0.63,Medium,0.39,0,179.9
1078,94,8,56,56,0,108,210,General,0.59,0.03,Fast,0.42,1,187.4
2243,100,16,55,73,2,466,112,General,0.12,0.95,Fast,0.71,1,166.8
2017,159,32,37,95,3,267,253,General,0.44,0.91,Medium,0.86,1,169.1
1832,107,15,22,70,1,477,398,Premium,0.54,0.53,Fast,0.51,0,172.4
1954,103,4,70,78,2,419,22,General,0.21,0.73,Fast,0.6,0,180.2
4452,141,12,20,94,4,250,217,General,0.7,0.76,Fast,0.36,1,220.7
3575,26,1,31,82,4,267,218,General,0.25,0.27,Fast,0.79,1,238.5
1562,46,32,34,93,2,416,205,General,0.27,0.32,Slow,0.27,1,217.3
856,122,11,28,48,0,255,233,VIP,0.52,0.7,Slow,0.7,1,126.9
65,40,28,19,50,0,192,199,General,0.53,0.86,Medium,0.27,1,128.5
1663,161,12,8,68,3,347,54,General,0.56,0.19,Fast,0.53,0,135.1
4665,187,6,89,50,4,149,378,General,0.51,0.11,Slow,0.27,1,195.0
2621,87,23,22,91,3,408,428,General,0.37,0.84,Medium,0.64,0,186.2
3702,142,27,10,84,4,325,344,General,0.1,0.02,Medium,0.19,1,185.9
